episode,total_reward,num_steps,avg_reward_per_step,model,seed
132,-148353.14,719,-206.33,logistic_regression,999
133,-148353.14,719,-206.33,logistic_regression,999
134,-148353.14,719,-206.33,logistic_regression,999
135,-148353.14,719,-206.33,logistic_regression,999
136,-148353.14,719,-206.33,logistic_regression,999
137,-148353.14,719,-206.33,logistic_regression,999
138,-148353.14,719,-206.33,logistic_regression,999
139,-148353.14,719,-206.33,logistic_regression,999
140,-148353.14,719,-206.33,logistic_regression,999
141,-148353.14,719,-206.33,logistic_regression,999
142,-148353.14,719,-206.33,logistic_regression,999
143,-148353.14,719,-206.33,logistic_regression,999
144,-148353.14,719,-206.33,logistic_regression,999
145,-148353.14,719,-206.33,logistic_regression,999
146,-148353.14,719,-206.33,logistic_regression,999
147,-148353.14,719,-206.33,logistic_regression,999
148,-148353.14,719,-206.33,logistic_regression,999
149,-148353.14,719,-206.33,logistic_regression,999
150,-148353.14,719,-206.33,logistic_regression,999
151,-148353.14,719,-206.33,logistic_regression,999
152,-148353.14,719,-206.33,logistic_regression,999
153,-148353.14,719,-206.33,logistic_regression,999
154,-148353.14,719,-206.33,logistic_regression,999
155,-148353.14,719,-206.33,logistic_regression,999
156,-148353.14,719,-206.33,logistic_regression,999
157,-148353.14,719,-206.33,logistic_regression,999
158,-148353.14,719,-206.33,logistic_regression,999
159,-148353.14,719,-206.33,logistic_regression,999
160,-148353.14,719,-206.33,logistic_regression,999
161,-148353.14,719,-206.33,logistic_regression,999
162,-148353.14,719,-206.33,logistic_regression,999
163,-148353.14,719,-206.33,logistic_regression,999
164,-148353.14,719,-206.33,logistic_regression,999
165,-148353.14,719,-206.33,logistic_regression,999
166,-148353.14,719,-206.33,logistic_regression,999
167,-148353.14,719,-206.33,logistic_regression,999
168,-148353.14,719,-206.33,logistic_regression,999
169,-148353.14,719,-206.33,logistic_regression,999
170,-148353.14,719,-206.33,logistic_regression,999
171,-148353.14,719,-206.33,logistic_regression,999
172,-148353.14,719,-206.33,logistic_regression,999
173,-148353.14,719,-206.33,logistic_regression,999
174,-148353.14,719,-206.33,logistic_regression,999
175,-148353.14,719,-206.33,logistic_regression,999
176,-148353.14,719,-206.33,logistic_regression,999
177,-148353.14,719,-206.33,logistic_regression,999
178,-148353.14,719,-206.33,logistic_regression,999
179,-148353.14,719,-206.33,logistic_regression,999
180,-148353.14,719,-206.33,logistic_regression,999
181,-148353.14,719,-206.33,logistic_regression,999
182,-148353.14,719,-206.33,logistic_regression,999
183,-148353.14,719,-206.33,logistic_regression,999
184,-148353.14,719,-206.33,logistic_regression,999
185,-148353.14,719,-206.33,logistic_regression,999
186,-148353.14,719,-206.33,logistic_regression,999
187,-148353.14,719,-206.33,logistic_regression,999
188,-148353.14,719,-206.33,logistic_regression,999
189,-148353.14,719,-206.33,logistic_regression,999
190,-148353.14,719,-206.33,logistic_regression,999
191,-148353.14,719,-206.33,logistic_regression,999
192,-148353.14,719,-206.33,logistic_regression,999
193,-148353.14,719,-206.33,logistic_regression,999
194,-148353.14,719,-206.33,logistic_regression,999
195,-148353.14,719,-206.33,logistic_regression,999
196,-148353.14,719,-206.33,logistic_regression,999
197,-148353.14,719,-206.33,logistic_regression,999
198,-148353.14,719,-206.33,logistic_regression,999
199,-148353.14,719,-206.33,logistic_regression,999
200,-148353.14,719,-206.33,logistic_regression,999
201,-148353.14,719,-206.33,logistic_regression,999
202,-148353.14,719,-206.33,logistic_regression,999
203,-148353.14,719,-206.33,logistic_regression,999
204,-148353.14,719,-206.33,logistic_regression,999
205,-148353.14,719,-206.33,logistic_regression,999
206,-148353.14,719,-206.33,logistic_regression,999
207,-148353.14,719,-206.33,logistic_regression,999
208,-148353.14,719,-206.33,logistic_regression,999
209,-148353.14,719,-206.33,logistic_regression,999
210,-148353.14,719,-206.33,logistic_regression,999
211,-148353.14,719,-206.33,logistic_regression,999
212,-148353.14,719,-206.33,logistic_regression,999
213,-148353.14,719,-206.33,logistic_regression,999
214,-148353.14,719,-206.33,logistic_regression,999
215,-148353.14,719,-206.33,logistic_regression,999
216,-148353.14,719,-206.33,logistic_regression,999
217,-148353.14,719,-206.33,logistic_regression,999
218,-148353.14,719,-206.33,logistic_regression,999
219,-148353.14,719,-206.33,logistic_regression,999
220,-148353.14,719,-206.33,logistic_regression,999
221,-148353.14,719,-206.33,logistic_regression,999
222,-148353.14,719,-206.33,logistic_regression,999
223,-148353.14,719,-206.33,logistic_regression,999
224,-148353.14,719,-206.33,logistic_regression,999
225,-148353.14,719,-206.33,logistic_regression,999
226,-148353.14,719,-206.33,logistic_regression,999
227,-148353.14,719,-206.33,logistic_regression,999
228,-148353.14,719,-206.33,logistic_regression,999
229,-148353.14,719,-206.33,logistic_regression,999
230,-148353.14,719,-206.33,logistic_regression,999
231,-148353.14,719,-206.33,logistic_regression,999
232,-148353.14,719,-206.33,logistic_regression,999
233,-148353.14,719,-206.33,logistic_regression,999
234,-148353.14,719,-206.33,logistic_regression,999
235,-148353.14,719,-206.33,logistic_regression,999
236,-148353.14,719,-206.33,logistic_regression,999
237,-148353.14,719,-206.33,logistic_regression,999
238,-148353.14,719,-206.33,logistic_regression,999
239,-148353.14,719,-206.33,logistic_regression,999
240,-148353.14,719,-206.33,logistic_regression,999
241,-148353.14,719,-206.33,logistic_regression,999
242,-148353.14,719,-206.33,logistic_regression,999
243,-148353.14,719,-206.33,logistic_regression,999
244,-148353.14,719,-206.33,logistic_regression,999
245,-148353.14,719,-206.33,logistic_regression,999
246,-148353.14,719,-206.33,logistic_regression,999
247,-148353.14,719,-206.33,logistic_regression,999
248,-148353.14,719,-206.33,logistic_regression,999
249,-148353.14,719,-206.33,logistic_regression,999
250,-148353.14,719,-206.33,logistic_regression,999
251,-148353.14,719,-206.33,logistic_regression,999
252,-148353.14,719,-206.33,logistic_regression,999
253,-148353.14,719,-206.33,logistic_regression,999
254,-148353.14,719,-206.33,logistic_regression,999
255,-148353.14,719,-206.33,logistic_regression,999
256,-148353.14,719,-206.33,logistic_regression,999
257,-148353.14,719,-206.33,logistic_regression,999
258,-148353.14,719,-206.33,logistic_regression,999
259,-148353.14,719,-206.33,logistic_regression,999
260,-148353.14,719,-206.33,logistic_regression,999
261,-148353.14,719,-206.33,logistic_regression,999
262,-148353.14,719,-206.33,logistic_regression,999
263,-148353.14,719,-206.33,logistic_regression,999
264,-148353.14,719,-206.33,logistic_regression,999
265,-148353.14,719,-206.33,logistic_regression,999
266,-148353.14,719,-206.33,logistic_regression,999
267,-148353.14,719,-206.33,logistic_regression,999
268,-148353.14,719,-206.33,logistic_regression,999
269,-148353.14,719,-206.33,logistic_regression,999
270,-148353.14,719,-206.33,logistic_regression,999
271,-148353.14,719,-206.33,logistic_regression,999
272,-148353.14,719,-206.33,logistic_regression,999
273,-148353.14,719,-206.33,logistic_regression,999
274,-148353.14,719,-206.33,logistic_regression,999
275,-148353.14,719,-206.33,logistic_regression,999
276,-148353.14,719,-206.33,logistic_regression,999
277,-148353.14,719,-206.33,logistic_regression,999
278,-148353.14,719,-206.33,logistic_regression,999
279,-148353.14,719,-206.33,logistic_regression,999
280,-148353.14,719,-206.33,logistic_regression,999
281,-148353.14,719,-206.33,logistic_regression,999
282,-148353.14,719,-206.33,logistic_regression,999
283,-148353.14,719,-206.33,logistic_regression,999
284,-148353.14,719,-206.33,logistic_regression,999
285,-148353.14,719,-206.33,logistic_regression,999
286,-148353.14,719,-206.33,logistic_regression,999
287,-148353.14,719,-206.33,logistic_regression,999
288,-148353.14,719,-206.33,logistic_regression,999
289,-148353.14,719,-206.33,logistic_regression,999
290,-148353.14,719,-206.33,logistic_regression,999
291,-148353.14,719,-206.33,logistic_regression,999
292,-148353.14,719,-206.33,logistic_regression,999
293,-148353.14,719,-206.33,logistic_regression,999
294,-148353.14,719,-206.33,logistic_regression,999
295,-148353.14,719,-206.33,logistic_regression,999
296,-148353.14,719,-206.33,logistic_regression,999
297,-148353.14,719,-206.33,logistic_regression,999
298,-148353.14,719,-206.33,logistic_regression,999
299,-148353.14,719,-206.33,logistic_regression,999
300,-148353.14,719,-206.33,logistic_regression,999
301,-148353.14,719,-206.33,logistic_regression,999
302,-148353.14,719,-206.33,logistic_regression,999
303,-148353.14,719,-206.33,logistic_regression,999
304,-148353.14,719,-206.33,logistic_regression,999
305,-148353.14,719,-206.33,logistic_regression,999
306,-148353.14,719,-206.33,logistic_regression,999
307,-148353.14,719,-206.33,logistic_regression,999
308,-148353.14,719,-206.33,logistic_regression,999
309,-148353.14,719,-206.33,logistic_regression,999
310,-148353.14,719,-206.33,logistic_regression,999
311,-148353.14,719,-206.33,logistic_regression,999
312,-148353.14,719,-206.33,logistic_regression,999
313,-148353.14,719,-206.33,logistic_regression,999
314,-148353.14,719,-206.33,logistic_regression,999
315,-148353.14,719,-206.33,logistic_regression,999
316,-148353.14,719,-206.33,logistic_regression,999
317,-148353.14,719,-206.33,logistic_regression,999
318,-148353.14,719,-206.33,logistic_regression,999
319,-148353.14,719,-206.33,logistic_regression,999
320,-148353.14,719,-206.33,logistic_regression,999
321,-148353.14,719,-206.33,logistic_regression,999
322,-148353.14,719,-206.33,logistic_regression,999
323,-148353.14,719,-206.33,logistic_regression,999
324,-148353.14,719,-206.33,logistic_regression,999
325,-148353.14,719,-206.33,logistic_regression,999
326,-148353.14,719,-206.33,logistic_regression,999
327,-148353.14,719,-206.33,logistic_regression,999
328,-148353.14,719,-206.33,logistic_regression,999
329,-148353.14,719,-206.33,logistic_regression,999
330,-148353.14,719,-206.33,logistic_regression,999
331,-148353.14,719,-206.33,logistic_regression,999
332,-148353.14,719,-206.33,logistic_regression,999
333,-148353.14,719,-206.33,logistic_regression,999
334,-148353.14,719,-206.33,logistic_regression,999
335,-148353.14,719,-206.33,logistic_regression,999
336,-148353.14,719,-206.33,logistic_regression,999
337,-148353.14,719,-206.33,logistic_regression,999
338,-148353.14,719,-206.33,logistic_regression,999
339,-148353.14,719,-206.33,logistic_regression,999
340,-148353.14,719,-206.33,logistic_regression,999
341,-148353.14,719,-206.33,logistic_regression,999
342,-148353.14,719,-206.33,logistic_regression,999
343,-148353.14,719,-206.33,logistic_regression,999
