episode,total_reward,num_steps,avg_reward_per_step,model,seed
351,-44799.08,719,-62.31,dqn,999
352,-34151.7,719,-47.5,dqn,999
353,-43616.18,719,-60.66,dqn,999
354,-33663.87,719,-46.82,dqn,999
355,-37192.05,719,-51.73,dqn,999
356,-38377.49,719,-53.38,dqn,999
357,-66890.98,719,-93.03,dqn,999
358,-35528.33,719,-49.41,dqn,999
359,-38475.49,719,-53.51,dqn,999
360,-37570.95,719,-52.25,dqn,999
361,-25606.11,719,-35.61,dqn,999
362,-42333.3,719,-58.88,dqn,999
363,-41503.92,719,-57.72,dqn,999
364,-54680.27,719,-76.05,dqn,999
365,-45085.55,719,-62.71,dqn,999
366,-33287.99,719,-46.3,dqn,999
367,-40043.8,719,-55.69,dqn,999
368,-53834.06,719,-74.87,dqn,999
369,-32424.73,719,-45.1,dqn,999
370,-47853.48,719,-66.56,dqn,999
371,-38260.69,719,-53.21,dqn,999
372,-36044.23,719,-50.13,dqn,999
373,-45286.58,719,-62.99,dqn,999
374,-54236.97,719,-75.43,dqn,999
375,-43484.27,719,-60.48,dqn,999
376,-43574.7,719,-60.6,dqn,999
377,-37789.62,719,-52.56,dqn,999
378,-33174.76,719,-46.14,dqn,999
379,-41105.12,719,-57.17,dqn,999
380,-30143.01,719,-41.92,dqn,999
381,-46957.3,719,-65.31,dqn,999
382,-44675.78,719,-62.14,dqn,999
383,-45631.72,719,-63.47,dqn,999
384,-41812.17,719,-58.15,dqn,999
385,-41851.88,719,-58.21,dqn,999
386,-42209.19,719,-58.71,dqn,999
387,-58083.78,719,-80.78,dqn,999
388,-48845.84,719,-67.94,dqn,999
389,-32076.26,719,-44.61,dqn,999
390,-40853.48,719,-56.82,dqn,999
391,-36913.27,719,-51.34,dqn,999
392,-48472.01,719,-67.42,dqn,999
393,-56657.06,719,-78.8,dqn,999
394,-39297.54,719,-54.66,dqn,999
395,-54527.99,719,-75.84,dqn,999
396,-40634.04,719,-56.51,dqn,999
397,-35370.98,719,-49.19,dqn,999
398,-63547.31,719,-88.38,dqn,999
399,-57036.5,719,-79.33,dqn,999
400,-42767.71,719,-59.48,dqn,999
401,-42096.8,719,-58.55,dqn,999
402,-55447.31,719,-77.12,dqn,999
403,-56414.45,719,-78.46,dqn,999
404,-42361.12,719,-58.92,dqn,999
405,-45394.84,719,-63.14,dqn,999
406,-41355.94,719,-57.52,dqn,999
407,-60752.47,719,-84.5,dqn,999
408,-43252.29,719,-60.16,dqn,999
409,-36992.92,719,-51.45,dqn,999
410,-55215.99,719,-76.8,dqn,999
411,-51635.55,719,-71.82,dqn,999
412,-65235.27,719,-90.73,dqn,999
413,-40995.25,719,-57.02,dqn,999
414,-71163.86,719,-98.98,dqn,999
415,-54519.25,719,-75.83,dqn,999
416,-35984.86,719,-50.05,dqn,999
417,-42848.06,719,-59.59,dqn,999
418,-52979.57,719,-73.69,dqn,999
419,-63867.41,719,-88.83,dqn,999
420,-47639.17,719,-66.26,dqn,999
421,-38686.26,719,-53.81,dqn,999
422,-38135.22,719,-53.04,dqn,999
423,-55050.23,719,-76.56,dqn,999
424,-38196.06,719,-53.12,dqn,999
425,-34642.54,719,-48.18,dqn,999
426,-55796.41,719,-77.6,dqn,999
427,-40036.41,719,-55.68,dqn,999
428,-43066.67,719,-59.9,dqn,999
429,-32199.72,719,-44.78,dqn,999
430,-33577.59,719,-46.7,dqn,999
431,-35532.66,719,-49.42,dqn,999
432,-38333.5,719,-53.32,dqn,999
433,-55546.72,719,-77.26,dqn,999
434,-41955.81,719,-58.35,dqn,999
435,-46848.38,719,-65.16,dqn,999
436,-50622.3,719,-70.41,dqn,999
437,-30079.0,719,-41.83,dqn,999
438,-53168.45,719,-73.95,dqn,999
439,-43336.36,719,-60.27,dqn,999
440,-45418.1,719,-63.17,dqn,999
441,-39194.61,719,-54.51,dqn,999
442,-78233.17,719,-108.81,dqn,999
443,-40896.95,719,-56.88,dqn,999
444,-36155.24,719,-50.29,dqn,999
445,-37886.17,719,-52.69,dqn,999
446,-29033.17,719,-40.38,dqn,999
447,-52536.75,719,-73.07,dqn,999
448,-36082.14,719,-50.18,dqn,999
449,-48362.31,719,-67.26,dqn,999
450,-47158.82,719,-65.59,dqn,999
451,-43852.45,719,-60.99,dqn,999
452,-33111.31,719,-46.05,dqn,999
453,-67126.65,719,-93.36,dqn,999
454,-42038.56,719,-58.47,dqn,999
455,-30898.8,719,-42.97,dqn,999
456,-59910.95,719,-83.33,dqn,999
457,-41935.5,719,-58.32,dqn,999
458,-50158.64,719,-69.76,dqn,999
459,-39683.65,719,-55.19,dqn,999
460,-37373.43,719,-51.98,dqn,999
461,-49884.47,719,-69.38,dqn,999
462,-78438.99,719,-109.09,dqn,999
