episode,total_reward,num_steps,avg_reward_per_step,model,seed
151,-44228.11,719,-61.51,dqn,42
152,-36285.16,719,-50.47,dqn,42
153,-46741.85,719,-65.01,dqn,42
154,-35996.06,719,-50.06,dqn,42
155,-40827.41,719,-56.78,dqn,42
156,-35641.91,719,-49.57,dqn,42
157,-50337.46,719,-70.01,dqn,42
158,-51387.1,719,-71.47,dqn,42
159,-40060.62,719,-55.72,dqn,42
160,-29998.08,719,-41.72,dqn,42
161,-44633.22,719,-62.08,dqn,42
162,-54697.52,719,-76.07,dqn,42
163,-39357.13,719,-54.74,dqn,42
164,-67200.31,719,-93.46,dqn,42
165,-34272.54,719,-47.67,dqn,42
166,-32168.86,719,-44.74,dqn,42
167,-41323.52,719,-57.47,dqn,42
168,-41944.37,719,-58.34,dqn,42
169,-49871.82,719,-69.36,dqn,42
170,-44036.66,719,-61.25,dqn,42
171,-35897.2,719,-49.93,dqn,42
172,-38670.18,719,-53.78,dqn,42
173,-40353.61,719,-56.12,dqn,42
174,-79261.93,719,-110.24,dqn,42
175,-39269.84,719,-54.62,dqn,42
176,-59729.66,719,-83.07,dqn,42
177,-34056.01,719,-47.37,dqn,42
178,-60785.25,719,-84.54,dqn,42
179,-48715.37,719,-67.75,dqn,42
180,-37334.79,719,-51.93,dqn,42
181,-47641.36,719,-66.26,dqn,42
182,-47119.54,719,-65.53,dqn,42
183,-55342.46,719,-76.97,dqn,42
184,-58080.15,719,-80.78,dqn,42
185,-52418.77,719,-72.91,dqn,42
186,-46389.04,719,-64.52,dqn,42
187,-36080.09,719,-50.18,dqn,42
188,-32614.09,719,-45.36,dqn,42
189,-43452.43,719,-60.43,dqn,42
190,-40595.56,719,-56.46,dqn,42
191,-43731.91,719,-60.82,dqn,42
192,-37696.44,719,-52.43,dqn,42
193,-37054.19,719,-51.54,dqn,42
194,-57606.44,719,-80.12,dqn,42
195,-47449.63,719,-65.99,dqn,42
196,-48130.93,719,-66.94,dqn,42
197,-57189.94,719,-79.54,dqn,42
198,-39982.15,719,-55.61,dqn,42
199,-54815.46,719,-76.24,dqn,42
200,-59505.03,719,-82.76,dqn,42
201,-44724.43,719,-62.2,dqn,42
202,-52923.37,719,-73.61,dqn,42
203,-60277.85,719,-83.84,dqn,42
204,-36384.14,719,-50.6,dqn,42
205,-46404.74,719,-64.54,dqn,42
206,-42687.11,719,-59.37,dqn,42
207,-57723.7,719,-80.28,dqn,42
208,-58476.3,719,-81.33,dqn,42
209,-39975.82,719,-55.6,dqn,42
210,-37050.02,719,-51.53,dqn,42
211,-40875.16,719,-56.85,dqn,42
212,-44275.38,719,-61.58,dqn,42
213,-38105.45,719,-53.0,dqn,42
214,-40666.99,719,-56.56,dqn,42
215,-57588.83,719,-80.1,dqn,42
216,-66812.11,719,-92.92,dqn,42
217,-49165.84,719,-68.38,dqn,42
218,-48228.02,719,-67.08,dqn,42
219,-48156.44,719,-66.98,dqn,42
220,-30921.1,719,-43.01,dqn,42
221,-67392.14,719,-93.73,dqn,42
222,-43191.92,719,-60.07,dqn,42
223,-29356.58,719,-40.83,dqn,42
224,-38271.43,719,-53.23,dqn,42
225,-47499.38,719,-66.06,dqn,42
226,-68645.08,719,-95.47,dqn,42
227,-38459.33,719,-53.49,dqn,42
228,-34108.2,719,-47.44,dqn,42
229,-60806.69,719,-84.57,dqn,42
230,-39461.51,719,-54.88,dqn,42
231,-50174.87,719,-69.78,dqn,42
232,-40789.89,719,-56.73,dqn,42
233,-35464.99,719,-49.33,dqn,42
234,-44827.73,719,-62.35,dqn,42
235,-68239.6,719,-94.91,dqn,42
236,-30967.86,719,-43.07,dqn,42
237,-42203.9,719,-58.7,dqn,42
238,-41769.38,719,-58.09,dqn,42
239,-29572.63,719,-41.13,dqn,42
240,-42227.33,719,-58.73,dqn,42
241,-54826.03,719,-76.25,dqn,42
